"county"	"state"	"region"	"population2000"	"black2000"	"white2000"	"medianincome2000"	"poverty2000"	"blue2000"	"red2000"	"population2008"	"black2008"	"white2008"	"medianincome2008"	"poverty2008"	"blue2008"	"red2008"	"population2010"	"black2010"	"white2010"	"medianincome2010"	"poverty2010"	"blue2010"	"red2010"	"blue2012"	"red2012"
"34039"	"new jersey"	"middle_atlantic"	522541	0.20782	0.65507	54138	0.07745	0.60096	0.36783	536499	0.22053	0.61333	64588	0.08429	0.63674	0.35466	536499	0.22053	0.61333	64588	0.08429	0.63674	0.35466	0.66329631880921	0.328421125458975
"34041"	"new jersey"	"middle_atlantic"	102437	0.01868	0.94542	57245	0.05655	0.40546	0.54342	108692	0.03513	0.90289	70092	0.06719	0.4215	0.56192	108692	0.03513	0.90289	70092	0.06719	0.4215	0.56192	0.412564647210935	0.570165312153676
"35001"	"new mexico"	"mountain"	556678	0.02767	0.7075	39072	0.12859	0.48679	0.46618	662564	0.02966	0.69376	45550	0.13524	0.60031	0.38674	662564	0.02966	0.69376	45550	0.13524	0.60031	0.38674	0.555529134678533	0.393452151791713
"35003"	"new mexico"	"mountain"	3543	0.00282	0.8775	23788	0.21705	0.20631	0.74401	3725	0.0043	0.89772	29853	0.18792	0.31439	0.66193	3725	0.0043	0.89772	29853	0.18792	0.31439	0.66193	0.265238095238095	0.701904761904762
"35005"	"new mexico"	"mountain"	61382	0.0197	0.71954	28724	0.2047	0.34933	0.62692	65645	0.02015	0.70863	34803	0.19691	0.3707	0.61736	65645	0.02015	0.70863	34803	0.19691	0.3707	0.61736	0.323007122646112	0.647429017465118
"35006"	"new mexico"	"mountain"	25595	0.00961	0.39609	27396	0.21266	0.58225	0.38826	27213	0.01011	0.4184	32954	0.22603	0.64054	0.34418	27213	0.01011	0.4184	32954	0.22603	0.64054	0.34418	0.601790532254108	0.363747853814079
"35007"	"new mexico"	"mountain"	14189	0.00317	0.815	31098	0.15209	0.48581	0.4761	13750	0.00465	0.83796	38856	0.15251	0.54668	0.43938	13750	0.00465	0.83796	38856	0.15251	0.54668	0.43938	0.488297150610583	0.468622795115332
"35009"	"new mexico"	"mountain"	45044	0.0686	0.72403	29703	0.18324	0.29	0.69354	48376	0.06315	0.69721	37196	0.1588	0.32345	0.66484	48376	0.06315	0.69721	37196	0.1588	0.32345	0.66484	0.294126394052045	0.680297397769517
"35011"	"new mexico"	"mountain"	2240	0.00045	0.84018	25794	0.18929	0.3554	0.62322	2022	0.00148	0.87339	28564	0.1632	0.34387	0.64751	2022	0.00148	0.87339	28564	0.1632	0.34387	0.64751	0.318888888888889	0.651111111111111
"35013"	"new mexico"	"mountain"	174682	0.01559	0.67825	29647	0.23079	0.51255	0.45577	209233	0.01747	0.74075	35541	0.21761	0.58144	0.40514	209233	0.01747	0.74075	35541	0.21761	0.58144	0.40514	0.559684684684685	0.410701241782323
"35015"	"new mexico"	"mountain"	51658	0.01558	0.76344	31913	0.17438	0.39962	0.58104	53829	0.0138	0.77406	47117	0.14386	0.36585	0.62211	53829	0.0138	0.77406	47117	0.14386	0.36585	0.62211	0.318312060432404	0.653607710341235
"35017"	"new mexico"	"mountain"	31002	0.00523	0.75669	30315	0.17725	0.50467	0.44133	29514	0.00864	0.84902	34890	0.18754	0.59193	0.39302	29514	0.00864	0.84902	34890	0.18754	0.59193	0.39302	0.549984306340239	0.414783427495292
"35019"	"new mexico"	"mountain"	4680	0.01325	0.5406	24562	0.19038	0.65173	0.33192	4687	0.01686	0.70365	27908	0.18925	0.70902	0.28233	4687	0.01686	0.70365	27908	0.18925	0.70902	0.28233	0.701718907987867	0.261880687563195
"35021"	"new mexico"	"mountain"	810	0.0037	0.84321	26217	0.14198	0.36088	0.6172	695	0.00288	0.86906	31242	0.14964	0.41534	0.57188	695	0.00288	0.86906	31242	0.14964	0.41534	0.57188	0.433333333333333	0.543333333333333
"35023"	"new mexico"	"mountain"	5932	0.00405	0.83783	24689	0.22842	0.45747	0.52017	4894	0.00593	0.85349	30153	0.20944	0.50897	0.47975	4894	0.00593	0.85349	30153	0.20944	0.50897	0.47975	0.515292897874546	0.463970969414204
"35025"	"new mexico"	"mountain"	55511	0.0437	0.67127	31686	0.17388	0.27041	0.71247	64727	0.0408	0.7499	44035	0.13702	0.27396	0.71585	64727	0.0408	0.7499	44035	0.13702	0.27396	0.71585	0.240240949624993	0.737022382330361
"35027"	"new mexico"	"mountain"	19411	0.0035	0.83602	32192	0.17485	0.29932	0.6583	20497	0.00468	0.85081	37895	0.15402	0.36458	0.61892	20497	0.00468	0.85081	37895	0.15402	0.36458	0.61892	0.318275599956564	0.645021174937561
"35028"	"new mexico"	"mountain"	18343	0.00365	0.90258	80383	0.02617	0.40605	0.5503	17950	0.00568	0.87827	106148	0.03075	0.52615	0.45749	17950	0.00568	0.87827	106148	0.03075	0.52615	0.45749	0.487234841374132	0.450159564482823
"35029"	"new mexico"	"mountain"	25016	0.00943	0.743	21546	0.27794	0.44994	0.51346	25095	0.01148	0.77749	25833	0.30006	0.51691	0.46403	25095	0.01148	0.77749	25833	0.30006	0.51691	0.46403	0.4781852248394	0.489025695931477
"35031"	"new mexico"	"mountain"	74798	0.00396	0.16387	25745	0.28937	0.64746	0.31929	71492	0.00504	0.15154	30794	0.30182	0.71409	0.275	71492	0.00504	0.15154	30794	0.30182	0.71409	0.275	0.720827663867123	0.254304884342889
"35033"	"new mexico"	"mountain"	5180	0.00097	0.5888	23817	0.24131	0.66454	0.30488	4881	0.00656	0.70928	32837	0.23643	0.78551	0.20616	4881	0.00656	0.70928	32837	0.23643	0.78551	0.20616	0.749615975422427	0.226958525345622
"35035"	"new mexico"	"mountain"	62298	0.03917	0.73709	30777	0.15999	0.33726	0.63305	63797	0.03528	0.72655	35557	0.17074	0.39557	0.58835	63797	0.03528	0.72655	35557	0.17074	0.39557	0.58835	0.341852059257751	0.62205365779158
"35037"	"new mexico"	"mountain"	10155	0.00837	0.82088	24948	0.2127	0.38267	0.59625	9041	0.01139	0.86063	27517	0.19168	0.38714	0.59234	9041	0.01139	0.86063	27517	0.19168	0.38714	0.59234	0.373917748917749	0.593614718614719
"35039"	"new mexico"	"mountain"	41190	0.00347	0.56616	29279	0.18111	0.67529	0.28891	40246	0.00507	0.51627	39723	0.17279	0.74988	0.2412	40246	0.00507	0.51627	39723	0.17279	0.74988	0.2412	0.747358750574185	0.221339982938513
"35041"	"new mexico"	"mountain"	18018	0.01654	0.74143	26978	0.21778	0.3118	0.66572	19846	0.01834	0.76852	33167	0.18704	0.34271	0.64152	19846	0.01834	0.76852	33167	0.18704	0.34271	0.64152	0.288956127080182	0.677760968229955
"35043"	"new mexico"	"mountain"	89908	0.01707	0.6508	43608	0.12092	0.46919	0.48569	131561	0.02128	0.68016	57378	0.10212	0.55721	0.42969	131561	0.02128	0.68016	57378	0.10212	0.55721	0.42969	0.502820411911321	0.452090478064504
"35045"	"new mexico"	"mountain"	113801	0.00438	0.52827	33791	0.18874	0.34567	0.61846	130044	0.00581	0.51558	46007	0.13359	0.38761	0.59919	130044	0.00581	0.51558	46007	0.13359	0.38761	0.59919	0.341087967995826	0.625712049397747
"35047"	"new mexico"	"mountain"	30126	0.00783	0.56224	25889	0.22486	0.7139	0.24179	29393	0.01402	0.66625	31002	0.24006	0.79747	0.19148	29393	0.01402	0.66625	31002	0.24006	0.79747	0.19148	0.768703898840885	0.200298559887601
"35049"	"new mexico"	"mountain"	129292	0.00639	0.73518	40787	0.12282	0.64719	0.28247	144170	0.00859	0.7616	52220	0.12019	0.76938	0.21886	144170	0.00859	0.7616	52220	0.12019	0.76938	0.21886	0.734472968176979	0.22395894948539
"35051"	"new mexico"	"mountain"	13270	0.00482	0.86971	23883	0.21492	0.36829	0.59333	11988	0.00409	0.85627	26864	0.24183	0.42881	0.55005	11988	0.00409	0.85627	26864	0.24183	0.42881	0.55005	0.38482650460694	0.574005097039796
"35053"	"new mexico"	"mountain"	18078	0.00642	0.62866	24102	0.26801	0.48257	0.46484	17866	0.01052	0.75137	30729	0.26699	0.59481	0.38404	17866	0.01052	0.75137	30729	0.26699	0.59481	0.38404	0.562014956963454	0.380697050938338
"35055"	"new mexico"	"mountain"	29979	0.0035	0.63771	26976	0.21552	0.64608	0.25186	32937	0.00434	0.68734	31660	0.17239	0.81819	0.16973	32937	0.00434	0.68734	31660	0.17239	0.81819	0.16973	0.780550434553595	0.178430339741902
"35057"	"new mexico"	"mountain"	16911	0.01656	0.73887	29927	0.21519	0.37661	0.58286	16383	0.01337	0.76054	33048	0.20399	0.44475	0.53811	16383	0.01337	0.76054	33048	0.20399	0.44475	0.53811	0.378607277289837	0.552227101631117
"35059"	"new mexico"	"mountain"	4174	0	0.80379	29217	0.16219	0.25755	0.72308	4549	0.01759	0.81732	33442	0.13234	0.28243	0.70436	4549	0.01759	0.81732	33442	0.13234	0.28243	0.70436	0.268682258984598	0.702224757558471
"35061"	"new mexico"	"mountain"	66152	0.01265	0.66515	34921	0.15667	0.45933	0.50536	76569	0.01399	0.73172	41494	0.14267	0.53171	0.45455	76569	0.01399	0.73172	41494	0.14267	0.53171	0.45455	0.487322313451731	0.462545664990777
"36001"	"new york"	"middle_atlantic"	294565	0.11075	0.83194	42281	0.09155	0.60307	0.33545	304204	0.12692	0.78195	54395	0.11408	0.63787	0.3435	304204	0.12692	0.78195	54395	0.11408	0.63787	0.3435	0.644390628609666	0.334809728274291
"36003"	"new york"	"middle_atlantic"	49927	0.00723	0.9703	32876	0.14081	0.33902	0.61191	48946	0.01071	0.96198	38828	0.15668	0.38118	0.59834	48946	0.01071	0.96198	38828	0.15668	0.38118	0.59834	0.362669059675662	0.615922056278444
"36005"	"new york"	"middle_atlantic"	1332650	0.35644	0.29866	27696	0.24933	0.86286	0.11766	1385108	0.36474	0.27904	32888	0.2656	0.88707	0.10931	1385108	0.36474	0.27904	32888	0.2656	0.88707	0.10931	0.912452894664401	0.0832281274620547
"36007"	"new york"	"middle_atlantic"	200536	0.03279	0.91332	36343	0.11128	0.52124	0.42436	200600	0.04793	0.87958	43065	0.13115	0.53136	0.45113	200600	0.04793	0.87958	43065	0.13115	0.53136	0.45113	0.509210036680666	0.463531975971506
"36009"	"new york"	"middle_atlantic"	83955	0.0106	0.94627	34673	0.12311	0.40604	0.54493	80317	0.01275	0.92931	38811	0.14197	0.43864	0.54481	80317	0.01275	0.92931	38811	0.14197	0.43864	0.54481	0.423609098811939	0.558026658939438
"36011"	"new york"	"middle_atlantic"	81963	0.03992	0.93336	37813	0.10722	0.50124	0.44111	80026	0.03992	0.92522	47926	0.11756	0.53283	0.44803	80026	0.03992	0.92522	47926	0.11756	0.53283	0.44803	0.543167261151383	0.435507996778276
"36013"	"new york"	"middle_atlantic"	139750	0.02183	0.94036	34422	0.12948	0.46008	0.49496	134905	0.0237	0.92565	38203	0.16755	0.49537	0.48602	134905	0.0237	0.92565	38203	0.16755	0.49537	0.48602	0.450406739067597	0.532580418714126
"36015"	"new york"	"middle_atlantic"	91070	0.05823	0.90963	37209	0.11205	0.46205	0.49798	88830	0.06561	0.88676	43223	0.14921	0.48813	0.50043	88830	0.06561	0.88676	43223	0.14921	0.48813	0.50043	0.477940026890966	0.506769644476408
"36017"	"new york"	"middle_atlantic"	51401	0.00821	0.97646	34543	0.13076	0.44998	0.49546	50477	0.00683	0.96868	41515	0.13977	0.48448	0.49585	50477	0.00683	0.96868	41515	0.13977	0.48448	0.49585	0.472387425658454	0.505975644293401
"36019"	"new york"	"middle_atlantic"	79894	0.03583	0.93326	37635	0.11635	0.50866	0.43443	82128	0.03907	0.92535	45740	0.13125	0.60641	0.37733	82128	0.03907	0.92535	45740	0.13125	0.60641	0.37733	0.619904424009847	0.363985229165158
"36021"	"new york"	"middle_atlantic"	63094	0.04517	0.92093	42135	0.09429	0.47015	0.45844	63096	0.04525	0.90554	49795	0.09931	0.55852	0.4243	63096	0.04525	0.90554	49795	0.09931	0.55852	0.4243	0.547677637649954	0.43040602891418
"36023"	"new york"	"middle_atlantic"	48599	0.00856	0.96946	35339	0.12078	0.46764	0.47566	49336	0.0154	0.95064	42032	0.13895	0.5411	0.44151	49336	0.0154	0.95064	42032	0.13895	0.5411	0.44151	0.533676121595661	0.445587071985535
"36025"	"new york"	"middle_atlantic"	48055	0.01182	0.96444	32946	0.12504	0.41884	0.52848	47980	0.01624	0.95196	43340	0.15119	0.46407	0.51616	47980	0.01624	0.95196	43340	0.15119	0.46407	0.51616	0.441534641759281	0.537065500118231
"36027"	"new york"	"middle_atlantic"	280150	0.09315	0.83664	53879	0.06684	0.46876	0.47126	297488	0.09922	0.80133	68891	0.0806	0.5371	0.4507	297488	0.09922	0.80133	68891	0.0806	0.5371	0.4507	0.524653501778486	0.458376408333479
"36029"	"new york"	"middle_atlantic"	950265	0.12999	0.82181	39380	0.1085	0.56558	0.37719	919040	0.13485	0.80001	46739	0.1294	0.57988	0.40457	919040	0.13485	0.80001	46739	0.1294	0.57988	0.40457	0.569443833809628	0.412962124836745
"36031"	"new york"	"middle_atlantic"	38851	0.02811	0.94844	35509	0.10932	0.44206	0.49197	39370	0.02725	0.94234	42924	0.11613	0.55875	0.42554	39370	0.02725	0.94234	42924	0.11613	0.55875	0.42554	0.567182384284522	0.416960903896771
"36033"	"new york"	"middle_atlantic"	51134	0.06628	0.84034	32122	0.134	0.5084	0.43807	51599	0.0606	0.84182	40217	0.13913	0.60337	0.38105	51599	0.0606	0.84182	40217	0.13913	0.60337	0.38105	0.623581206576322	0.361009836967737
"36035"	"new york"	"middle_atlantic"	55073	0.01801	0.95987	34314	0.11857	0.42979	0.52762	55531	0.01909	0.95349	39467	0.14055	0.44424	0.53652	55531	0.01909	0.95349	39467	0.14055	0.44424	0.53652	0.43880266075388	0.543847006651885
"36037"	"new york"	"middle_atlantic"	60370	0.02127	0.94694	40932	0.08345	0.39092	0.55464	60079	0.02683	0.92856	49787	0.09974	0.40048	0.58442	60079	0.02683	0.92856	49787	0.09974	0.40048	0.58442	0.385025347718705	0.593656570908618
"36039"	"new york"	"middle_atlantic"	48195	0.05528	0.90756	37186	0.11819	0.40201	0.53721	49221	0.05741	0.90287	45492	0.11156	0.44101	0.53991	49221	0.05741	0.90287	45492	0.11156	0.44101	0.53991	0.433170891967366	0.543996057602803
"36041"	"new york"	"middle_atlantic"	5379	0.00446	0.97732	33742	0.09333	0.30255	0.64856	4836	0.00724	0.97291	43331	0.10877	0.35913	0.62768	4836	0.00724	0.97291	43331	0.10877	0.35913	0.62768	0.35969868173258	0.622222222222222
"36043"	"new york"	"middle_atlantic"	64427	0.00511	0.97833	33911	0.11514	0.44122	0.51063	64519	0.01085	0.96592	40523	0.13271	0.44489	0.53778	64519	0.01085	0.96592	40523	0.13271	0.44489	0.53778	0.44796049806784	0.531945040790039
"36045"	"new york"	"middle_atlantic"	111738	0.05832	0.88706	34438	0.12042	0.46128	0.49953	116229	0.05056	0.88659	42926	0.13765	0.46716	0.51998	116229	0.05056	0.88659	42926	0.13765	0.46716	0.51998	0.478768213160276	0.507909269601572
"36047"	"new york"	"middle_atlantic"	2465326	0.36439	0.41201	30302	0.21445	0.80613	0.15655	2504700	0.34339	0.42801	42932	0.21278	0.79427	0.19987	2504700	0.34339	0.42801	42932	0.21278	0.79427	0.19987	0.81434061177765	0.175766744601843
"36049"	"new york"	"middle_atlantic"	26944	0.00393	0.9817	35099	0.12407	0.39669	0.55873	27087	0.00679	0.97704	43741	0.12951	0.44766	0.53591	27087	0.00679	0.97704	43741	0.12951	0.44766	0.53591	0.449636114333931	0.536124881341631
"36051"	"new york"	"middle_atlantic"	64328	0.03013	0.9404	42550	0.09033	0.38482	0.55997	65393	0.02444	0.93837	50122	0.0942	0.45292	0.53169	65393	0.02444	0.93837	50122	0.0942	0.45292	0.53169	0.442534341217589	0.536860928228887
"36053"	"new york"	"middle_atlantic"	69441	0.01319	0.96493	41065	0.09012	0.42364	0.52454	73442	0.01838	0.94959	51389	0.1096	0.49299	0.48433	73442	0.01838	0.94959	51389	0.1096	0.49299	0.48433	0.490933694181326	0.487570075391456
"36055"	"new york"	"middle_atlantic"	735343	0.13746	0.79141	43766	0.10523	0.50901	0.44457	744344	0.15204	0.76112	50283	0.12368	0.58181	0.40475	744344	0.15204	0.76112	50283	0.12368	0.58181	0.40475	0.57778101480942	0.403881200938739
"36057"	"new york"	"middle_atlantic"	49708	0.01151	0.94874	33146	0.12425	0.49253	0.46927	50219	0.01894	0.90641	39541	0.15791	0.45006	0.5309	50219	0.01894	0.90641	39541	0.15791	0.45006	0.5309	0.469554337464252	0.513703527168732
"36059"	"new york"	"middle_atlantic"	1334544	0.10091	0.79299	68419	0.05155	0.57929	0.38486	1339532	0.11127	0.72979	92221	0.04828	0.53835	0.45432	1339532	0.11127	0.72979	92221	0.04828	0.53835	0.45432	0.528724632397618	0.461959446556603
"36061"	"new york"	"middle_atlantic"	1537195	0.17389	0.54359	44085	0.16979	0.79772	0.1419	1585873	0.15555	0.57449	68295	0.16883	0.85699	0.13468	1585873	0.15555	0.57449	68295	0.16883	0.85699	0.13468	0.841964323494387	0.14568007205421
"36063"	"new york"	"middle_atlantic"	219846	0.0615	0.90702	38244	0.10204	0.51236	0.43913	216469	0.06861	0.88545	42580	0.11782	0.4965	0.48648	216469	0.06861	0.88545	42580	0.11782	0.4965	0.48648	0.493979690522244	0.4883583172147
"36065"	"new york"	"middle_atlantic"	235469	0.05742	0.90209	36819	0.11894	0.45765	0.49589	234878	0.06253	0.87143	45663	0.13135	0.46104	0.52197	234878	0.06253	0.87143	45663	0.13135	0.46104	0.52197	0.464857203247585	0.517711273296945
"36067"	"new york"	"middle_atlantic"	458336	0.09384	0.84775	41197	0.1063	0.53969	0.41093	467026	0.10967	0.81127	49886	0.11066	0.59255	0.38935	467026	0.10967	0.81127	49886	0.11066	0.59255	0.38935	0.596778379867258	0.385656851372181
"36069"	"new york"	"middle_atlantic"	100224	0.02063	0.95043	45139	0.07648	0.43007	0.51983	107931	0.02253	0.93651	52764	0.09222	0.49202	0.49336	107931	0.02253	0.93651	52764	0.09222	0.49202	0.49336	0.482171982602392	0.498323667995651
"36071"	"new york"	"middle_atlantic"	341367	0.08085	0.83699	53415	0.09559	0.45966	0.49666	372813	0.10178	0.77197	68057	0.0961	0.51536	0.47402	372813	0.10178	0.77197	68057	0.0961	0.51536	0.47402	0.518866767820743	0.467331831348568
"36073"	"new york"	"middle_atlantic"	44171	0.07312	0.89124	38322	0.10711	0.37815	0.58082	42883	0.05883	0.89844	43360	0.12711	0.39882	0.58538	42883	0.05883	0.89844	43360	0.12711	0.39882	0.58538	0.39335562663565	0.587089270136668
"36075"	"new york"	"middle_atlantic"	122377	0.00586	0.97173	37611	0.12205	0.47154	0.47963	122109	0.00796	0.96334	45928	0.15092	0.50208	0.47764	122109	0.00796	0.96334	45928	0.15092	0.50208	0.47764	0.528359224953201	0.449833467045924
"36077"	"new york"	"middle_atlantic"	61676	0.01749	0.95796	34285	0.11402	0.45193	0.48186	62259	0.01712	0.94661	41157	0.15807	0.51951	0.4604	62259	0.01712	0.94661	41157	0.15807	0.51951	0.4604	0.500273498039931	0.479852311058437
"36079"	"new york"	"middle_atlantic"	95745	0.01631	0.9387	71732	0.03995	0.4354	0.51362	99710	0.02357	0.90733	83768	0.04814	0.45748	0.53224	99710	0.02357	0.90733	83768	0.04814	0.45748	0.53224	0.436636254677984	0.548785558789717
"36081"	"new york"	"middle_atlantic"	2229379	0.20014	0.44081	39478	0.14631	0.75004	0.21955	2230722	0.19128	0.3972	54671	0.12487	0.75092	0.24248	2230722	0.19128	0.3972	54671	0.12487	0.75092	0.24248	0.787773624148648	0.203247052520868
"36083"	"new york"	"middle_atlantic"	152538	0.04685	0.91126	44011	0.09087	0.50862	0.43197	159429	0.06484	0.87518	54262	0.09757	0.5373	0.44387	159429	0.06484	0.87518	54262	0.09757	0.5373	0.44387	0.548111539190299	0.430114318196173
"36085"	"new york"	"middle_atlantic"	443728	0.09671	0.77597	54057	0.08942	0.51947	0.44964	468730	0.10637	0.72894	65388	0.1057	0.47612	0.51665	468730	0.10637	0.72894	65388	0.1057	0.47612	0.51665	0.499131450367008	0.490970779772773
"36087"	"new york"	"middle_atlantic"	286753	0.10975	0.76909	65575	0.09323	0.56722	0.39518	311687	0.11889	0.73245	78218	0.09755	0.52607	0.46714	311687	0.11889	0.73245	78218	0.09755	0.52607	0.46714	0.527912663755459	0.462323144104804
"36089"	"new york"	"middle_atlantic"	111931	0.0238	0.94506	33323	0.13457	0.53762	0.41351	111944	0.02162	0.93854	41627	0.15066	0.57363	0.4103	111944	0.02162	0.93854	41627	0.15066	0.57363	0.4103	0.575316697528143	0.408958645622079
"36091"	"new york"	"middle_atlantic"	200635	0.01358	0.95985	51135	0.06063	0.45614	0.49047	219607	0.01489	0.94342	66634	0.07131	0.50854	0.47452	219607	0.01489	0.94342	66634	0.07131	0.50854	0.47452	0.501282024984103	0.480287583844434
"36093"	"new york"	"middle_atlantic"	146555	0.06791	0.8777	42944	0.09249	0.53079	0.41766	154727	0.09507	0.79631	52675	0.11034	0.55283	0.42608	154727	0.09507	0.79631	52675	0.11034	0.55283	0.42608	0.566595095111886	0.412788942194786
"36095"	"new york"	"middle_atlantic"	31582	0.01276	0.96618	37090	0.11196	0.39784	0.55056	32749	0.01328	0.95887	48640	0.10043	0.41723	0.56041	32749	0.01328	0.95887	48640	0.10043	0.41723	0.56041	0.407100393535963	0.573474001507159
"36097"	"new york"	"middle_atlantic"	19224	0.01451	0.96484	36566	0.1109	0.40488	0.53735	18343	0.00867	0.97056	42442	0.12299	0.45733	0.52814	18343	0.00867	0.97056	42442	0.12299	0.45733	0.52814	0.44935691318328	0.528135048231511
"36099"	"new york"	"middle_atlantic"	33342	0.02273	0.95021	37507	0.11043	0.47729	0.46982	35251	0.04559	0.92454	44321	0.10513	0.50349	0.47744	35251	0.04559	0.92454	44321	0.10513	0.50349	0.47744	0.537207770826474	0.444929206453737
"36101"	"new york"	"middle_atlantic"	98726	0.01364	0.96426	37146	0.12211	0.35993	0.5966	98990	0.01556	0.95277	42764	0.12975	0.40915	0.57749	98990	0.01556	0.95277	42764	0.12975	0.40915	0.57749	0.409041195771054	0.572786673770997
"36103"	"new york"	"middle_atlantic"	1419369	0.06943	0.84598	61000	0.06258	0.53376	0.41994	1493350	0.07448	0.80778	82984	0.05581	0.52525	0.46534	1493350	0.07448	0.80778	82984	0.05581	0.52525	0.46534	0.508329741997178	0.47969399966337
"36105"	"new york"	"middle_atlantic"	73966	0.08507	0.85314	36535	0.1339	0.50302	0.44534	77547	0.09077	0.81963	43384	0.15446	0.54036	0.44576	77547	0.09077	0.81963	43384	0.15446	0.54036	0.44576	0.54423031356133	0.44024958534081
"36107"	"new york"	"middle_atlantic"	51784	0.00545	0.97522	41443	0.08673	0.40839	0.54507	51125	0.00733	0.96931	48788	0.08896	0.43976	0.54196	51125	0.00733	0.96931	48788	0.08896	0.43976	0.54196	0.413625669519948	0.564549231616359
"36109"	"new york"	"middle_atlantic"	96501	0.03635	0.85499	38304	0.10725	0.54436	0.33328	101564	0.03958	0.82648	45535	0.14991	0.70093	0.28029	101564	0.03958	0.82648	45535	0.14991	0.70093	0.28029	0.682400558269365	0.284773203070481
"36111"	"new york"	"middle_atlantic"	177749	0.05427	0.88913	42108	0.10074	0.48785	0.42757	182493	0.06018	0.86679	55285	0.11508	0.60932	0.37353	182493	0.06018	0.86679	55285	0.11508	0.60932	0.37353	0.597897303062624	0.378707076863408
"36113"	"new york"	"middle_atlantic"	63303	0.00624	0.97476	39983	0.09884	0.42602	0.52385	65707	0.00898	0.96475	50017	0.10291	0.50492	0.47849	65707	0.00898	0.96475	50017	0.10291	0.50492	0.47849	0.500076277650648	0.479443173150267
